taxvaluedollarcnt,bathroomcnt,bedroomcnt,garagecarcnt,poolcnt,garagetotalsqft,roomcnt,unitcnt,yearbuilt,taxamount,calculatedfinishedsquarefeet,DollarPerSquareFeet,latitude,longitude
60071.0,2.0,2.0,1.0,0.0,220.0,4.0,0.0,1951.0,676.2,1340.0,44.82910447761194,34.266606,-119.261609
212472.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1954.0,2775.51,1357.0,156.57479734708917,33.835168,-118.305001
660000.0,2.5,3.0,2.0,0.0,572.0,7.0,0.0,1984.0,7364.34,1965.0,335.87786259541986,33.598608,-117.642136
724875.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1960.0,8481.35,1632.0,444.16360294117646,33.815145,-118.360094
160904.0,3.0,3.0,2.0,0.0,480.0,0.0,0.0,1987.0,7942.06,2398.0,67.09924937447873,33.930275,-117.880357
57478.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1941.0,5851.17,1303.0,44.112049117421336,34.018521,-118.332282
81351.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1963.0,1092.02,1574.0,51.68424396442185,34.1388,-118.141
244891.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1987.0,3860.15,1764.0,138.82709750566895,34.650382,-118.242135
358612.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1950.0,4386.55,1005.0,356.8278606965174,33.940189,-118.01006
264824.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1960.0,3286.25,1476.0,179.420054200542,33.806043,-118.203085
81137.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1961.0,1202.89,1347.0,60.235337787676315,34.045758,-118.108133
924000.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2005.0,14735.84,1670.0,553.2934131736527,34.0921,-118.367
581000.0,2.0,3.0,2.0,0.0,440.0,7.0,0.0,1970.0,7285.48,1649.0,352.33474833232265,33.906851,-117.848063
76856.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1950.0,996.78,1462.0,52.569083447332424,34.173474,-118.460564
251869.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1989.0,2570.28,972.0,259.1244855967078,33.601333,-117.741747
118150.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1951.0,1817.98,1918.0,61.60062565172054,33.906243,-118.359028
57071.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1946.0,4992.91,986.0,57.88133874239351,33.909176,-118.354413
485000.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1905.0,6564.65,2412.0,201.07794361525706,34.042619,-118.304077
182580.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1940.0,2697.18,1861.0,98.10854379365932,33.909933,-118.22983
110614.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1971.0,1324.68,683.0,161.95314787701318,34.1698,-118.517
305568.0,2.5,4.0,2.0,0.0,462.0,8.0,0.0,1978.0,3087.16,2093.0,145.99522216913522,33.538592,-117.715334
624617.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2003.0,7422.08,2032.0,307.3902559055118,34.1277,-118.056
316192.0,1.0,3.0,1.0,0.0,360.0,5.0,0.0,1953.0,3560.98,1088.0,290.61764705882354,34.152076,-119.190422
411447.0,3.0,4.0,2.0,1.0,559.0,0.0,0.0,1986.0,4245.76,2767.0,148.69786772677992,33.521517,-117.679935
1685000.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1952.0,21155.78,2497.0,674.8097717260713,34.105534,-118.268344
246107.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1924.0,3004.41,720.0,341.8152777777778,34.108518,-118.205547
747965.0,3.0,4.0,2.0,1.0,588.0,0.0,0.0,1986.0,7633.7,2498.0,299.4255404323459,33.464373,-117.633388
674193.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1945.0,8420.79,1420.0,474.7838028169014,33.886503,-118.368685
279599.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1924.0,3563.29,1608.0,173.87997512437812,34.07101,-117.755744
171106.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1989.0,2183.2,1562.0,109.54289372599231,34.165089,-118.092395
382000.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1990.0,5394.87,2350.0,162.5531914893617,34.627956,-118.228394
1065587.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1972.0,11892.66,2700.0,394.66185185185185,34.182614,-118.205169
335789.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1973.0,4373.44,1113.0,301.6972147349506,33.817383,-118.289017
235102.0,2.0,4.0,2.0,1.0,440.0,8.0,0.0,1973.0,2846.84,2068.0,113.68568665377175,33.73104,-117.955017
330059.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1940.0,4731.58,1803.0,183.0610094287299,33.97969,-118.360039
2269542.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,2006.0,27694.99,3422.0,663.2209234365868,34.045536,-118.542021
2887259.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,2003.0,34126.19,5228.0,552.2683626625861,34.065957,-118.607012
466683.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1954.0,5807.94,1682.0,277.4571938168847,34.171123,-118.55062
594000.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1962.0,6992.23,1726.0,344.14831981460026,33.989392,-117.966169
543000.0,2.5,4.0,2.0,0.0,430.0,0.0,0.0,1986.0,6097.14,1987.0,273.27629592350274,33.833767,-117.861544
372643.0,2.0,4.0,2.0,0.0,420.0,7.0,0.0,1960.0,4460.86,1280.0,291.12734375,33.920451,-117.952969
153362.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1962.0,2554.14,2647.0,57.938043067623724,33.756044,-118.408736
253254.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1937.0,2873.96,2028.0,124.87869822485207,34.173214,-118.33483
254596.0,2.5,4.0,2.0,0.0,420.0,8.0,0.0,1971.0,3011.6,1824.0,139.5811403508772,33.700151,-117.946538
715000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1946.0,8778.44,1328.0,538.4036144578313,33.964017,-118.380081
263650.0,2.0,2.0,2.0,0.0,441.0,0.0,0.0,1996.0,2465.78,1755.0,150.22792022792024,33.653325,-117.626199
551239.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1985.0,7111.66,1647.0,334.6927747419551,34.016719,-117.885094
122951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1991.0,1659.17,630.0,195.16031746031746,33.897,-118.151
310527.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1957.0,4023.98,2236.0,138.87611806797852,33.928349,-118.142775
779000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1951.0,8877.06,1394.0,558.8235294117648,33.80121,-118.345531
386649.0,1.0,3.0,2.0,0.0,400.0,6.0,0.0,1957.0,4660.54,1135.0,340.65991189427314,33.83554,-117.954982
33607.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1924.0,507.34,1633.0,20.579914268218005,34.010906,-118.243145
358613.0,2.0,3.0,1.0,0.0,360.0,8.0,0.0,1955.0,4268.32,1693.0,211.82102776137035,33.937854,-117.970578
1432613.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1949.0,17762.12,2335.0,613.5387580299786,34.10906,-118.311501
857182.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1970.0,9908.33,1840.0,465.85978260869564,33.801571,-118.3554
1728856.0,5.5,5.0,3.0,1.0,725.0,11.0,0.0,1990.0,18832.46,5601.0,308.6691662203178,34.188977,-118.792166
30343.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1913.0,445.56,1072.0,28.305037313432837,33.992031,-118.295896
268935.0,2.0,3.0,2.0,1.0,437.0,7.0,0.0,1971.0,3363.68,1474.0,182.45251017639077,33.80966,-118.015097
181510.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1985.0,2176.81,2116.0,85.77977315689981,34.0585,-118.409
226950.0,2.0,3.0,2.0,0.0,450.0,6.0,0.0,1978.0,2763.74,1488.0,152.5201612903226,34.280652,-118.681492
404000.0,1.5,4.0,2.0,0.0,441.0,6.0,0.0,1962.0,4756.34,1226.0,329.5269168026101,34.261329,-118.764651
843110.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1923.0,14628.47,1491.0,565.4661301140175,34.086149,-118.350994
89868.0,2.0,3.0,2.0,0.0,400.0,6.0,0.0,1955.0,4628.0,1173.0,76.61381074168798,33.790794,-117.899538
271000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2007.0,7234.87,2344.0,115.61433447098976,34.683053,-118.22186
111960.0,2.0,3.0,1.0,0.0,396.0,7.0,0.0,1955.0,1596.56,1531.0,73.1286740692358,33.83998,-117.981757
85643.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1955.0,1162.31,1158.0,73.95768566493955,33.851952,-118.35326
119378.0,2.0,3.0,2.0,1.0,439.0,7.0,0.0,1970.0,1578.52,1633.0,73.10349050826699,33.716882,-117.929554
785000.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1987.0,9640.94,3032.0,258.90501319261216,34.164872,-118.601389
415000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1952.0,5682.49,1234.0,336.30470016207454,34.265373,-118.496064
79091.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1967.0,1541.86,1742.0,45.402411021814004,34.432501,-118.404152
416404.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1953.0,4972.52,873.0,476.9805269186713,33.792495,-118.335275
3243536.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,1919.0,40134.15,4465.0,726.4358342665173,34.056038,-118.328774
304200.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1980.0,3940.11,916.0,332.09606986899564,33.9822,-117.829
442000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1964.0,5236.63,966.0,457.55693581780537,34.1029,-118.347
193171.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1975.0,6234.7,2304.0,83.84157986111111,34.172194,-118.644314
431649.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1983.0,5197.11,2534.0,170.34293606945542,34.470356,-118.19932
91639.0,2.0,4.0,2.0,0.0,512.0,7.0,0.0,1958.0,1258.16,1582.0,57.92604298356511,33.929315,-117.962865
768942.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1991.0,9797.15,3036.0,253.27470355731225,34.049828,-117.847079
286754.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1953.0,3733.86,1624.0,176.57266009852216,33.978143,-118.054795
187950.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1990.0,3396.03,1823.0,103.09928688974219,34.58082,-118.153852
66076.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1954.0,847.08,1192.0,55.43288590604027,34.219914,-118.519016
297134.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1992.0,5498.33,1812.0,163.9812362030905,34.392574,-118.47362
652000.0,2.0,3.0,2.0,0.0,483.0,5.0,0.0,1958.0,7526.3,1480.0,440.5405405405405,33.661835,-117.911087
241965.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1953.0,3080.56,1586.0,152.56305170239597,34.196302,-118.405138
225040.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1955.0,3058.08,2753.0,81.7435524881947,33.939325,-117.982735
66680.0,2.0,3.0,2.0,1.0,463.0,7.0,0.0,1955.0,1079.66,1384.0,48.179190751445084,33.874778,-117.899411
349929.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1957.0,4404.3,2201.0,158.9863698318946,34.261456,-118.45469
690000.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1965.0,8170.32,2058.0,335.2769679300292,34.145721,-117.849012
665995.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1990.0,9287.52,2885.0,230.8474870017331,34.368876,-118.541123
625000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1923.0,8503.22,1584.0,394.57070707070704,33.733961,-118.307323
252107.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1985.0,3131.48,1271.0,198.35326514555467,33.8872,-118.299
895000.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1964.0,11084.58,2520.0,355.1587301587302,34.168914,-118.414951
404765.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1948.0,5562.02,1000.0,404.765,34.102051,-118.080394
181156.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1986.0,2224.54,1071.0,169.1465919701214,34.1718,-118.424
740000.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1948.0,10570.39,1396.0,530.0859598853868,34.146814,-118.446012
350309.0,2.5,3.0,2.0,1.0,621.0,0.0,0.0,1994.0,4341.32,1694.0,206.7939787485242,33.688833,-117.668695
35164.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1956.0,2816.53,1099.0,31.996360327570518,33.890896,-118.262136
651463.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1947.0,8147.84,1485.0,438.6956228956229,34.013169,-118.455764
436550.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1953.0,5343.88,1542.0,283.10635538262,34.253949,-118.314578
588778.0,3.0,4.0,2.0,0.0,454.0,9.0,0.0,1966.0,6696.86,2627.0,224.1256185763228,33.727747,-118.003219
303000.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1990.0,4088.11,1352.0,224.11242603550295,33.903544,-118.330522
61966.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1951.0,1118.83,1535.0,40.36872964169381,33.976635,-118.073804
51852.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1966.0,1241.94,1150.0,45.08869565217391,34.405637,-118.471063
51147.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1953.0,659.52,1166.0,43.86535162950257,34.243371,-118.268666
757998.0,2.0,5.0,2.0,0.0,400.0,6.0,0.0,1960.0,8730.76,1629.0,465.31491712707185,33.648542,-117.900616
335132.0,2.0,3.0,2.0,0.0,462.0,7.0,0.0,1966.0,3538.02,1706.0,196.44314185228606,34.176794,-118.953648
54411.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1948.0,836.37,806.0,67.5074441687345,34.225491,-118.442871
519679.0,2.0,3.0,2.0,0.0,440.0,0.0,0.0,1976.0,5382.9,1472.0,353.0427989130435,33.652442,-117.65079
47476.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1923.0,7803.86,1041.0,45.60614793467819,34.050802,-118.336901
801696.0,3.5,4.0,4.0,1.0,888.0,8.0,0.0,1988.0,9186.72,3393.0,236.27939876215737,34.190129,-118.784816
662987.0,3.0,4.0,2.0,0.0,451.0,6.0,0.0,1963.0,7637.72,1750.0,378.8497142857143,33.90618,-117.893524
367000.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1927.0,4573.2,576.0,637.1527777777778,34.195201,-118.154418
328680.0,2.0,4.0,2.0,1.0,551.0,6.0,0.0,1964.0,3869.88,1638.0,200.65934065934067,34.254096,-118.737723
438024.0,3.0,4.0,2.0,0.0,430.0,8.0,0.0,2002.0,5101.86,2262.0,193.6445623342175,34.266746,-118.777158
66231.0,2.0,4.0,2.0,0.0,425.0,7.0,0.0,1972.0,1028.08,1577.0,41.99809765377299,33.930965,-117.92496
1042392.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1983.0,12736.23,3518.0,296.30244457077885,34.0516,-118.467
344883.0,2.0,4.0,1.0,0.0,360.0,7.0,0.0,1954.0,4405.06,1200.0,287.4025,33.801255,-117.954786
1385805.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1937.0,17168.27,3005.0,461.16638935108153,34.10922,-118.281054
115078.0,3.0,4.0,2.0,0.0,483.0,8.0,0.0,1969.0,1165.58,2367.0,48.61765948457964,33.633091,-117.703706
259091.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1968.0,3814.69,2306.0,112.3551604509974,34.423318,-118.483932
104398.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1948.0,9744.02,2265.0,46.091832229580575,34.189919,-118.108972
142842.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2000.0,2688.94,1685.0,84.7727002967359,34.670258,-118.067316
167364.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1986.0,3090.49,2028.0,82.5266272189349,34.576278,-118.136318
1212000.0,3.5,4.0,2.0,1.0,650.0,10.0,0.0,1989.0,12956.98,4762.0,254.51490970180598,34.239036,-119.078702
125000.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1984.0,2246.52,635.0,196.8503937007874,34.4133,-118.463
363444.0,2.5,3.0,2.0,0.0,438.0,8.0,0.0,1997.0,4228.46,1760.0,206.50227272727273,34.267934,-118.660717
611000.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1925.0,8394.54,1091.0,560.0366636113657,34.110476,-118.256731
322481.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1947.0,3829.29,2116.0,152.40122873345936,33.882936,-118.398682
322999.0,1.0,3.0,1.0,0.0,240.0,6.0,0.0,1957.0,3958.08,1017.0,317.5998033431662,33.853737,-118.003886
136294.0,2.0,3.0,2.0,1.0,500.0,7.0,0.0,1973.0,1701.88,1923.0,70.87571502860115,33.841484,-117.796805
404719.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1956.0,4978.12,1588.0,254.86083123425692,34.260788,-118.501018
286000.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,2003.0,4779.3,2818.0,101.49041873669269,34.686392,-118.210568
264791.0,1.5,2.0,2.0,0.0,420.0,5.0,0.0,1973.0,3457.84,1350.0,196.1414814814815,33.755702,-118.03859
778964.0,4.5,5.0,2.0,1.0,627.0,9.0,0.0,1995.0,8603.96,4003.0,194.59505370971772,34.268194,-118.905794
549524.0,2.0,4.0,2.0,1.0,456.0,7.0,0.0,1969.0,6268.42,1410.0,389.73333333333335,33.71441,-118.027677
303670.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1981.0,3684.79,933.0,325.4769560557342,34.1724,-118.443
2364000.0,6.5,5.0,4.0,1.0,1132.0,10.0,0.0,2002.0,27014.66,6538.0,361.5784643621903,33.586998,-117.680506
1206749.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1956.0,17320.12,1626.0,742.1580565805658,33.792438,-118.371176
473199.0,2.5,4.0,2.0,0.0,441.0,8.0,0.0,1966.0,5641.9,1748.0,270.7088100686499,33.816535,-118.058182
55630.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1958.0,1636.05,1195.0,46.55230125523013,34.095749,-118.018115
283650.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1972.0,3985.58,960.0,295.46875,34.024027,-117.904116
112688.0,1.0,3.0,2.0,0.0,407.0,6.0,0.0,1954.0,1700.66,1149.0,98.07484769364665,33.790906,-117.948937
332336.0,2.0,3.0,2.0,0.0,483.0,7.0,0.0,1979.0,4905.42,1604.0,207.1920199501247,33.481958,-117.697833
1494270.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1945.0,19468.06,2839.0,526.3367382881296,34.201271,-118.198298
521529.0,3.0,4.0,2.0,0.0,637.0,0.0,0.0,1993.0,5305.86,3247.0,160.61872497690175,33.516035,-117.694319
71811.0,2.0,3.0,1.0,0.0,380.0,6.0,0.0,1957.0,6124.28,1552.0,46.26997422680412,33.799502,-117.964468
83715.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1926.0,3661.02,2016.0,41.52529761904762,33.971509,-118.304503
1120478.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,1929.0,13834.24,3638.0,307.99285321605277,34.047612,-118.425012
539568.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2007.0,6613.25,1440.0,374.7,33.7667,-118.197
133170.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1960.0,1687.19,1972.0,67.53042596348884,34.13936,-118.38802
268094.0,1.5,3.0,2.0,1.0,413.0,5.0,0.0,1962.0,3258.84,1049.0,255.57102001906577,33.812883,-118.031783
345000.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1953.0,4445.82,1167.0,295.6298200514139,33.797733,-118.268694
74817.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1928.0,2740.79,1610.0,46.470186335403724,34.176759,-118.099776
64726.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1958.0,1038.6,1127.0,57.432120674356696,34.13732,-117.88493
600000.0,2.0,4.0,2.0,1.0,466.0,7.0,0.0,1968.0,6695.58,1538.0,390.11703511053315,33.615444,-117.675223
1774185.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,2001.0,21407.26,6583.0,269.5101017773052,33.978784,-117.8659
207999.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1973.0,3104.9,1323.0,157.21768707482994,34.433911,-118.48769
529000.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1979.0,7092.1,979.0,540.3472931562819,34.0417,-118.458
189000.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1989.0,3595.41,1679.0,112.5670041691483,34.69197,-118.085271
1928671.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1950.0,23747.56,3660.0,526.9592896174863,34.039785,-118.405206
390000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1955.0,4797.99,1344.0,290.17857142857144,34.242633,-118.487161
263822.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1974.0,3155.42,1021.0,258.3956904995103,34.172819,-119.231288
79651.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1955.0,1248.05,1566.0,50.86270753512133,34.080687,-117.913305
274717.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1929.0,3659.28,2007.0,136.87942202291978,34.087421,-117.895977
222194.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1956.0,2942.21,1349.0,164.71015567086732,34.094039,-117.902246
389351.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1951.0,4849.97,1188.0,327.736531986532,34.207201,-118.54144
417000.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1988.0,6795.99,2526.0,165.083135391924,34.422073,-118.456597
980404.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1979.0,14264.8,2083.0,470.6692270763322,34.0624,-118.373
349470.0,2.0,4.0,2.0,0.0,400.0,7.0,0.0,1948.0,4305.62,1373.0,254.53022578295702,33.722814,-117.87907
1639375.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1977.0,20093.71,2898.0,565.691856452726,34.07905,-118.562621
228262.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1908.0,2853.03,1496.0,152.58155080213905,34.1633,-118.143767
331391.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1976.0,4237.06,1290.0,256.8922480620155,34.328704,-118.410281
132201.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1920.0,4566.45,1588.0,83.25,34.027104,-118.317068
279572.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1923.0,3476.51,983.0,284.40691759918616,33.732126,-118.302154
95851.0,2.0,3.0,2.0,0.0,456.0,6.0,0.0,1972.0,1433.8,1160.0,82.6301724137931,34.27759,-118.720408
158235.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1992.0,2675.81,1307.0,121.0673297628156,34.576508,-118.050689
382000.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1980.0,4938.89,1147.0,333.04272013949435,34.1628,-118.457
395000.0,2.0,3.0,0.0,0.0,0.0,8.0,0.0,1959.0,4713.08,2072.0,190.63706563706563,34.171238,-119.188807
629000.0,2.5,3.0,2.0,0.0,499.0,0.0,0.0,1987.0,6799.2,1559.0,403.46375881975626,33.52442,-117.692587
1715356.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1950.0,20956.53,2438.0,703.591468416735,34.071101,-118.460672
112768.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1954.0,2143.42,1364.0,82.67448680351906,34.684881,-118.140053
179383.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1931.0,2776.35,1359.0,131.99632082413538,33.997782,-118.429043
432000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1961.0,6005.01,1091.0,395.96700274977087,33.991166,-117.880257
101456.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1969.0,1892.47,1096.0,92.56934306569343,33.848489,-118.240597
5287366.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1969.0,64392.08,3726.0,1419.0461621041331,34.104311,-118.38135
210506.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1980.0,3057.81,1114.0,188.96409335727108,34.4136,-118.467
273912.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1976.0,3381.8,1307.0,209.57306809487375,33.761322,-118.305559
154016.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1971.0,1968.36,890.0,173.05168539325842,34.2074,-118.574
480250.0,2.5,3.0,2.0,1.0,502.0,9.0,0.0,1978.0,5420.38,2790.0,172.1326164874552,33.778605,-117.801517
102961.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1973.0,1427.15,1040.0,99.00096153846154,34.047728,-117.901556
170558.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1988.0,2939.52,1960.0,87.01938775510204,34.683922,-118.199148
251027.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2007.0,4021.38,2695.0,93.14545454545454,34.697437,-118.183798
88070.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1987.0,1347.89,764.0,115.27486910994764,33.8935,-118.175
373572.0,2.0,3.0,2.0,0.0,400.0,7.0,0.0,1949.0,4590.26,1483.0,251.9028995279838,33.824197,-117.91027
658413.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1950.0,7805.95,2055.0,320.3956204379562,34.094301,-118.056371
540903.0,3.5,4.0,2.0,0.0,465.0,8.0,0.0,2014.0,5641.16,2763.0,195.76655808903365,34.294407,-119.152133
93948.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1975.0,5404.11,1328.0,70.74397590361446,33.761028,-118.302779
228901.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1986.0,2924.45,1499.0,152.70246831220814,33.7567,-118.309
182661.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1923.0,4727.27,1104.0,165.4538043478261,34.089895,-118.218582
483565.0,2.5,3.0,2.0,0.0,468.0,0.0,0.0,1989.0,4986.66,1658.0,291.6556091676719,33.541542,-117.699872
48712.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1948.0,4822.23,1378.0,35.34978229317852,33.948124,-118.314803
124391.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1929.0,3313.83,2664.0,46.69331831831832,34.116323,-118.130511
289402.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1925.0,3663.15,1236.0,234.1440129449838,34.053265,-118.418658
405744.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1906.0,5171.95,609.0,666.2463054187192,34.090916,-118.187393
183976.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1950.0,2441.24,2299.0,80.02435841670291,34.153542,-118.490488
763028.0,2.5,4.0,2.0,0.0,678.0,9.0,0.0,2000.0,8273.48,3800.0,200.79684210526315,34.364761,-119.062513
282175.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1978.0,3771.9,1125.0,250.82222222222222,33.947643,-118.193294
34222.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1925.0,477.96,945.0,36.213756613756615,33.94355,-118.282495
